kodeBarang,namaBarang,supplier,kodeKategori,kodeSubkategori,kemasan,satuan,hpp,hargaJual,berat,stokToko,stokGudang,stokTotal,lokasiToko,lokasiGudang,createdAt,updatedAt
LCD0102001,16x2 LCD Character Blue BG White Character,Novatech,KD009,KS085,#NA,pcs,17733,40000,36,4,4,8,M2-16,B2-9,,2019-08-14 07:08:31
LCD0102002,16x2 LCD Character Black BG Orange Character,Eshinede,KD009,KS085,#NA,pcs,42595,65000,36,0,0,0,M2-5,B2-9,,
LCD0102003,16x2 LCD Character Yellow BG Black Character,Eshinede,KD009,KS085,#NA,pcs,10725,45000,36,0,0,0,M2-6,B2-9,,
LCD0103001,16x4 LCD Character Blue BG White Character,Eshinede,KD009,KS085,#NA,pcs,57808,105000,5,0,0,0,M2-17,B2-9,,
LCD0104001,20x2 LCD Character Blue BG White Character,Eshinede,KD009,KS085,#NA,pcs,53291,85000,56,0,0,0,M2-18,B2-6,,
LCD0105001,20x4 LCD Character Blue BG White Character,Eshinede,KD009,KS085,#NA,pcs,58164,115000,75,0,0,0,M2-19,B2-5,,
LCD0105002,20x4 LCD Character Yellow BG Black Character,Eshinede,KD009,KS085,#NA,pcs,58088,125000,75,2,20,22,M2-9,B2-5,,2019-09-23 07:50:18
LCD0106001,8x2 LCD Character Blue BG White Character,Novatech,KD009,KS085,#NA,pcs,23029,37500,25,3,0,3,M2-10,B2-7,,2019-08-28 02:39:34
LCD0201001,Nokia 5110 LCD Module 84*84,Eshinede,KD009,KS085,#NA,pcs,26977,75000,14,1,2,3,M2-11,B2-7,,
LCD0202001,128x64 LCD Graphic Blue BG White Character,Eshinede,KD009,KS085,#NA,pcs,50700,150000,74,1,14,15,M2-15,B2-8,,2019-04-27 03:37:28
LCD0202002,128x64 LCD Graphic Yellow BG Black Character,Eshinede,KD009,KS085,#NA,pcs,89767,150000,75,2,19,21,M2-12,B2-8,,
LCD0301005,LCD Display Module,Tera Komputer,KD009,KS131,,pcs,260000,275000,0,0,0,0,#NA,,,
LCD0301006,"Arduino Uno TFT 2.4"" Touch Screen",Novatech,KD009,KS086,#NA,pcs,75000,87500,10,0,0,0,,B1-8,,
LDR001,LDR Kecil 5mm,Novatech,KD016,KS247,#NA,pcs,926,4300,1,5,0,0,O2-14,B1-2,,2019-07-19 01:46:17
LDR002,LDR Besar 10mm,Novatech,KD016,KS234,#NA,pcs,3556,4500,1,18,0,18,O2-15,B1-2,,2019-05-29 06:18:52
LED0101001,3mm LED Orange,Novatech,KD009,KS087,#NA,pcs,131,350,0,133,1000,1133,D5-15,C1-4,,2019-08-28 10:08:08
LED0101002,3mm LED Red,Novatech,KD009,KS087,#NA,pcs,112,350,0,1675,635,2310,D5-16,C1-4,,2019-09-03 09:26:52
LED0101003,3mm LED Green ,Novatech,KD009,KS087,#NA,pcs,112,350,0,101,309,410,D5-17,C1-4,,2019-09-03 09:26:52
LED0101004,3mm Superbright Water Clear White LED,Novatech,KD009,KS087,#NA,pcs,160,350,0,0,0,0,D5-18,C1-4,,2019-03-11 04:15:04
LED0101005,3mm Superbright Water Clear Blue LED,Novatech,KD009,KS087,#NA,pcs,102,350,0,43,1300,1343,D5-19,C1-4,,2019-09-23 06:30:52
LED0101006,3mm Diffused Bi-Color LED,Novatech,KD009,KS087,#NA,pcs,187,500,0.3,0,0,0,D5-20,C1-4,,
LED0101007,3mm Superbright Water Clear Red LED,Novatech,KD009,KS087,#NA,pcs,350,400,0,0,0,0,D5-21,C1-4,,2019-04-02 03:10:59
LED0101008,3mm Superbright Water Clear Green LED,Novatech,KD009,KS087,#NA,pcs,190,350,0.3,0,0,0,D5-22,C1-4,,2019-04-02 03:11:16
LED0101009,3mm Superbright Water Clear Orange LED,Novatech,KD009,KS087,#NA,pcs,160,350,0,0,3600,3600,D5-23,C1-4,,2019-07-15 07:42:41
LED0101010,3mm Superbright Water Clear Pink LED,Novatech,KD009,KS087,#NA,pcs,314,700,0,26,4000,4026,D5-24,C1-4,,2019-08-28 09:26:55
LED0101011,3mm Superbright Water Clear Yellow Green LED,Novatech,KD009,KS087,#NA,pcs,190,350,0.3,244,3600,3844,D5-25,C1-4,,2019-07-02 08:43:31
LED0201001,5mm LED Red ,Novatech,KD009,KS088,#NA,pcs,85,350,0,29,925,954,D6-1,C2-2,,2019-08-28 01:54:52
LED0201002,5mm LED Yellow,Novatech,KD009,KS089,#NA,pcs,124,350,0,27,5809,5836,D6-2,C2-2,,2019-08-21 03:01:47
LED0201003,5mm LED Green ,Novatech,KD009,KS089,#NA,pcs,112,350,0,181,4390,4571,D6-3,C2-2,,2019-08-21 03:03:00
LED0201004,5mm Water Clear Super Bright White LED,Novatech,KD009,KS088,#NA,pcs,225,400,0.5,93,300,393,D6-4,C2-2,,2019-04-16 01:45:04
LED0201005,5mm Water Clear Super Bright Blue LED,Novatech,KD009,KS088,#NA,pcs,225,400,0.5,49,300,349,D6-5,C2-2,,2019-05-10 08:24:47
LED0201006,5mm Water Clear Super Bright Green LED,Novatech,KD009,KS088,#NA,pcs,178,400,0.5,0,0,0,D6-6,C2-2,,2019-02-27 03:46:31
LED0201007,5mm Water Clear Super Bright Orange LED,Novatech,KD009,KS088,#NA,pcs,152,400,0,84,1917,2001,D6-7,C2-2,,2019-05-20 08:15:17
LED0201008,5mm Water Clear Super Bright Red LED,Novatech,KD009,KS088,#NA,pcs,225,400,0.5,178,200,378,D6-8,C2-2,,2019-08-28 01:54:54
LED0201009,5mm Water Clear UV,Novatech,KD009,KS088,#NA,pcs,305,1200,0,0,0,0,D6-9,E3-6,,
LED0201010,5mm RGB 4 Pin LED Diffused,Novatech,KD009,KS088,#NA,pcs,754,3500,1,40,269,309,D6-10,C2-2,,2019-09-06 03:20:32
LED0201011,5mm Diffused Bi-Color LED,Novatech,KD009,KS088,#NA,pcs,187,550,1,0,0,0,D6-11,C2-2,,
LED0201012,5mm Water Clear Super Bright Pink LED,Novatech,KD009,KS088,#NA,pcs,314,800,0.5,79,3166,3245,D6-12,C2-2,,2019-07-30 01:41:29
LED0201013,5mm Water Clear Super Bright Yellow Green LED,Novatech,KD009,KS088,#NA,pcs,106,400,0.5,31,3200,3231,D6-13,C2-2,,2019-02-27 03:48:28
LED0201014,5mm Water Clear Super Bright Ungu LED,Novatech,KD009,KS088,dip,pcs,243,600,0.5,20,500,520,D6-14,C2-2,,2019-07-30 01:41:29
LED0202001,SMD1206 Orange LED,Novatech,KD009,KS095,#NA,pcs,356,750,0,23,460,483,D6-15,E3-8,,2019-02-27 07:59:07
LED0202002,SMD1206 Red LED,Novatech,KD009,KS095,#NA,pcs,116,850,0.05,80,1500,1580,D6-16,E3-8,,2019-04-18 02:57:14
LED0202003,SMD1206 Yellow Green LED,Novatech,KD009,KS095,#NA,pcs,343,750,0.05,23,500,523,D6-17,E3-8,,2019-07-08 08:25:23
LED0202004,SMD1206 White LED,Novatech,KD009,KS095,#NA,pcs,303,850,0,249,4250,4499,D6-18,E3-8,,2019-08-26 09:40:00
LED0202005,SMD1206 Bright Green LED,Novatech,KD009,KS095,#NA,pcs,119,850,0,54,1900,1954,D6-19,E3-8,,2019-04-06 06:49:03
LED0202006,SMD1206 Blue LED,Novatech,KD009,KS095,#NA,pcs,170,850,0,10,1500,1510,D6-20,E3-8,,2019-08-26 09:40:00
LED0202007,SMD5050 Ultra Bright RGB LED,Novatech,KD009,KS093,#NA,pcs,157,1500,2,0,0,0,D7-19,,,
LED0202008,SMD3528 White LED,Novatech,KD009,KS093,#NA,pcs,132,450,2,0,0,0,,,,
LED0202009,Flexible 3528 SMD LED Strip Light,Garam Terang Eletric,KD009,KS318,na,meter,0,0,240,0,0,0,,,,
LED0301001,10mm Red LED,Novatech,KD009,KS089,#NA,pcs,508,1300,1.5,4,352,356,D6-21,E3-5,,2019-09-23 03:32:31
LED0301002,10mm Green LED,Novatech,KD009,KS089,#NA,pcs,589,1300,1.5,16,720,736,D6-22,E3-5,,2019-02-27 03:54:45
LED0301003,10mm Yellow LED,Novatech,KD009,KS089,#NA,pcs,520,1300,1.5,4,920,924,D6-23,E3-5,,2019-04-26 07:02:24
LED0301004,10mm Water Clear Superbright Red LED,Novatech,KD009,KS089,#NA,pcs,524,1500,1.5,23,740,763,D6-24,E3-5,,2019-04-24 02:23:22
LED0301005,10mm Water Clear Superbright Blue LED,Novatech,KD009,KS089,#NA,pcs,578,1500,1.5,12,600,612,D6-25,E3-5,,2019-07-30 01:41:29
LED0301006,10mm Water Clear Superbright White Led,Novatech,KD009,KS089,#NA,pcs,585,1500,1.5,24,220,244,D7-1,E3-5,,2019-07-30 01:41:29
LED0301007,10mm Water Clear Superbright Green Led,Novatech,KD009,KS089,#NA,pcs,599,1500,1.5,-3,815,812,D7-2,E3-5,,2019-07-30 01:41:29
LED0301008,10mm Diffused 4 Pin RGB LED,Novatech,KD009,KS089,#NA,pcs,1659,6500,1.5,25,80,105,D7-3,E3-5,,2019-02-27 04:02:21
LED0301009,10mm Super Bright Yellow LED,Novatech,KD009,KS089,#NA,pcs,599,1500,1,16,760,776,,E3-5,,
LED0301010,Flat Blue Superbright LED,Novatech,KD009,KS093,#NA,pcs,145,500,2,96,0,96,D7-21,,,
LED0302001,SMD0805 Red LED,Novatech,KD009,KS094,#NA,pcs,123,850,0,34,0,34,D7-4,E3-8,,2019-07-30 02:39:35
LED0302002,SMD0805 Orange LED,Novatech,KD009,KS094,#NA,pcs,93,600,0,-30,1400,1370,D7-5,E3-8,,2019-04-30 02:05:31
LED0302003,SMD0805 Green LED,Novatech,KD009,KS094,#NA,pcs,109,600,0,52,1000,1052,D7-6,E3-8,,2019-06-13 02:56:34
LED0302004,SMD0805 Yellow Green LED,Novatech,KD009,KS094,#NA,pcs,112,750,0,101,1600,1701,D7-7,E3-8,,2019-05-20 07:03:46
LED0402001,SMD0603 Yellow Green LED,Novatech,KD009,KS093,#NA,pcs,169,500,1,0,0,0,D7-8,E3-8,,
LED0402002,SMD0603 Led Bright Green,Novatech,KD009,KS093,#NA,pcs,70,500,1,0,3200,3200,D7-9,E3-8,,2019-02-27 04:04:45
LED0402003,SMD0603 Led Red,Novatech,KD009,KS093,#NA,pcs,49,500,1,124,3200,3324,D7-10,E3-8,,2019-02-27 04:05:05
LED0402004,SMD0603 Led White,Novatech,KD009,KS093,#NA,pcs,121,500,1,400,0,400,D7-11,E3-8,,2019-02-27 04:05:22
LED0402005,SMD0603 Led Blue,Novatech,KD009,KS093,#NA,pcs,80,500,1,300,800,1100,D7-12,E3-8,,2019-04-27 01:53:04
LED0502001,LED RGB SMD,Novatech,KD009,KS097,,pcs,0,1200,0,1,0,1,D7-13,E3-8,,
LED0502002,3W Led Candle Light,Novatech,KD009,KS097,#NA,pcs,1839,3900,2,61,0,61,,,,2019-02-22 08:57:10
LEDDIS001,P10 Red LED Display 16cmx32cm Semi Outdoor,Novatech,KD009,KS090,#NA,pcs,110863,180000,650,0,0,0,GUDANG,F1-3,,
LEDDIS002,P10 Red LED Display 16cmx32cm Outdoor ,Novatech,KD009,KS090,#NA,pcs,135000,195000,650,0,0,0,GUDANG,F1-3,,
LEDDIS003,P10 White LED Display Indoor 16cmx32cm,Novatech,KD009,KS090,#NA,pcs,202246,250000,650,0,0,0,GUDANG,F1-3,,
LEDDIS004,P10 Green LED Display Indoor 16cmx32cm,Novatech,KD009,KS090,#NA,pcs,150000,180000,650,0,0,0,GUDANG,F1-3,,
LEDDIS005,P10 Blue LED Display Indoor 16cmx32cm,Novatech,KD009,KS090,#NA,pcs,150000,180000,650,0,0,0,GUDANG,F1-3,,
LEDDIS006,P10 RGB Led Display 16cmx16cm Outdoor,Novatech,KD009,KS090,#NA,pcs,286693,400000,650,0,10,10,GUDANG,F1-4,,
LEDDIS007,P10 RGB Led Display 16cmx32cm Indoor,Novatech,KD009,KS090,#NA,pcs,220000,400000,650,1,0,1,GUDANG,F1-3,,
LEDDIS008,P10 Bi-Color Red & Green 16cmx32cm Semioutdoor,Novatech,KD009,KS090,#NA,pcs,226100,420000,650,0,10,10,GUDANG,F1-3,,
LEDDIS009,P10 Green LED Display Semi Outdoor 16cmx32cm,Novatech,KD009,KS090,#NA,pcs,110000,180000,1000,0,0,0,,,,
LEDDIS010,Corner/Siku FRAME Running Text 4590F,Grosir LED Murah ,KD009,KS089,#NA,pcs ,12500,22500,100,0,0,0,,,,
LEDDIS011,Baut Magnet P10,Grosir LED Murah ,KD009,KS090,#NA,pcs,1500,2900,10,0,0,0,,,,
LEDOV01001,Oval LED Red,Novatech,KD009,KS092,#NA,pcs,175,600,0,-58,426,368,D7-14,E3-6,,2019-04-25 09:36:51
LEDOV01002,Oval LED Green,Novatech,KD009,KS092,#NA,pcs,202,500,0,-28,550,522,D7-15,E3-6,,2019-04-25 09:36:51
LEDOV01003,Oval LED Blue,Novatech,KD009,KS092,#NA,pcs,242,600,0,-17,844,827,D7-16,E3-6,,2019-04-25 09:36:51
LEDOV01004,Oval LED White,Novatech,KD009,KS092,#NA,pcs,202,500,0,-11,650,639,D7-17,E3-6,,2019-04-25 09:36:51
LPT001,CP1515-1.5mm Wide 1.5m Length Goot Soldering Wick,Eshinede,KD031,KS005,#NA,pcs,13139,45000,15,0,0,0,L2-2,D2-1,,
LPT002,CP2015 2mm wide 1.5m length soldering wick,Eshinede,KD031,KS005,#NA,pcs,10340,45000,15,0,0,0,L2-2,F4-1,,2019-03-18 07:15:18
LPT003,CP2515 2.5mm wide and 1.5m Length Solder Wick,Eshinede,KD031,KS005,#NA,pcs,36427,45000,15,0,0,0,L2-3,F4-1,,
LPT004,CP3015 3mm wide and 1.5m Length Solder Wick,Eshinede,KD031,KS005,#NA,pcs,11230,30000,15,0,0,0,L2-3,F4-1,,
LS001,Limit Switch 5A,Novatech,KD014,KS266,#NA,pcs,1350,3500,3,0,0,0,K6-7,D4-2,,
LS002,Limit Switch With Roda,Novatech,KD014,KS266,#NA,pcs,2180,6000,2,20,0,20,K6-8,D4-2,,2019-09-10 03:41:09
LS003,Limit Switch Kecil,Novatech,KD014,KS266,#NA,pcs,1100,2650,0,0,0,0,K6-9,,,
MECH001,6V Door Lock,Novatech,KD017,KS232,#NA,pcs,55590,120000,90,0,0,0,L1-4,B2-3,,
MECH002,12V Door Lock,Novatech,KD017,KS232,#NA,pcs,35100,125000,145,0,0,0,L1-4,B2-3,,
MTRDC001,30 rpm DC Metal Gear Motor,Novatech,KD018,KS181,#NA,pcs,28275,85000,10,0,0,0,O2-21,B2-3,,
MTRDC002,70 rpm DC Metal Gear Motor,Novatech,KD018,KS181,#NA,pcs,28275,85000,10,0,0,0,O2-22,B2-3,,
MTRDC003,150 rpm DC Metal Gear Motor,Novatech,KD018,KS181,#NA,pcs,28275,85000,10,0,0,0,O2-23,B2-3,,
MTRDC004,DC Motor FC0260SA ,Novatech,KD018,KS181,#NA,pcs,8258,20000,28,0,0,0,O2-24,B2-3,,2019-05-06 07:13:59
MTRDC005,12mm Microgear Motor 1200rpm,Novatech,KD018,KS181,#NA,pcs,43769,85000,10,0,0,0,O2-25,B2-3,,
MTRDC006,Motor Spindle 300W + Bracket,Novatech,KD018,KS181,#NA,pcs,600000,900000,1500,0,0,0,#NA,B2-3,,
MTRDC007,Motor DC Gearbox 12V 16mm 1000rpm/1200rpm,Novatech,KD018,KS181,#NA,pcs,65000,165000,10,1,0,3,O3-9,,,2019-08-28 03:33:56
MTRDC008,Motor DC 1-6v 17000-18000rpm,Sinar Teknik ,KD018,KS181,#NA,pcs,2900,15000,50,5,10,15,,,,2019-09-10 04:28:55
MTRDC009,Motor DC 1-6v 25000rpm,Sinar Teknik ,KD018,KS181,#NA,pcs ,7500,20000,50,4,6,10,,,,2019-09-10 04:28:55
MTRSRV001,Servo Motor Emax ES-08,Novatech,KD018,KS182,#NA,pcs,60700,100000,16,0,0,0,#NA,B2-3,,
MTRSRV002,Servo Motor SG-50,Novatech,KD018,KS182,#NA,pcs,23575,55000,10,0,0,0,#NA,B2-3,,
MTRSRV003,Servo Motor MG995,Novatech,KD018,KS182,#NA,pcs,56144,125000,65,0,0,0,M7-20,B2-3,,
MTRSRV004,WK-PG3000,Eshinede,KD018,KS182,#NA,pcs,32250,90000,68,0,0,0,#NA,B2-3,,
MTRSRV005,Servo Motor SG-90,Novatech,KD018,KS182,#NA,pcs,18400,45000,90,2,0,2,M7-18,B2-3,,2019-08-08 10:02:02
MTRSRV006,Servo Motor MG-90 Metal Gear,Novatech,KD018,KS182,#NA,pcs,35000,65000,20,0,0,0,M7-19,B2-3,,
MTRSRV007,Servo Motor HS-422,Novatech,KD018,KS182,#NA,pcs,184357,250000,70,1,27,28,M7-16,B2-3,,2019-08-13 01:17:21
MTRSRV008,Servo Motor SG-5010 ,Novatech,KD018,KS182,#NA,pcs,46927,130000,70,0,0,0,,B2-3,,
MTRSTP001,Stepper Motor 42BYGH4417,Novatech,KD018,KS183,#NA,pcs,130217,250000,285,0,0,0,L3-4,B2-3,,
MTRSTP002,Stepper Motor 57BYGH56-401A,Novatech,KD018,KS183,#NA,pcs,194721,350000,690,0,0,0,L3-4,B2-3,,
MTRSTP003,Stepper Motor 28BYJ-48 5V ,Novatech,KD018,KS183,#NA,pcs,18500,30000,35,2,0,2,L3-4,B2-3,,2019-07-15 05:52:57
MTRSTP004,Stepper Motor 17HS8401,Novatech,KD018,KS183,#NA,pcs,0,0,350,0,0,0,#NA,B2-3,,
MTRSTP005,Stepper Motor 57BYGH250C,Novatech,KD018,KS183,#NA,pcs,190982,350000,650,0,0,0,L3-4,B2-3,,
MTRSTP006,Stepper Motor 28BYJ-48 12V,Novatech,KD018,KS183,#NA,pcs,8775,40000,200,2,0,2,L1-4,B2-3,,2019-03-21 03:32:08
NTC01001,NTC Thermistor 100 Ohm,Novatech,KD016,KS235,#NA,pcs,217,2000,0,0,0,0,O2-16,B2-1,,2019-07-15 09:06:21
NTC01002,NTC Thermistor 500 Ohm,Novatech,KD016,KS235,#NA,pcs,217,2000,0,86,69,155,O2-17,B2-1,,2019-08-10 04:54:39
NTC01003,NTC Thermistor 1K Ohm,Novatech,KD016,KS235,#NA,pcs,217,2000,0,0,0,0,O2-18,B2-1,,
NTC01004,NTC Thermistor 5K Ohm,Novatech,KD016,KS235,#NA,pcs,435,2000,0,0,0,0,O2-19,B2-1,,
NTC01005,NTC Thermistor 10K Ohm,Novatech,KD016,KS235,#NA,pcs,302,2000,0,0,0,0,O2-20,B2-1,,
OSC01001,6.14444 MHZ Oscillator,Novatech,KD033,KS184,#NA,pcs,4306,10000,0,18,75,93,K3-13,D4-4,,
OSC01002,8 MHZ Oscillator,Novatech,KD033,KS184,#NA,pcs,4306,10000,5,16,75,91,K3-14,D4-4,,
OSC01003,10 MHZ Oscillator,Novatech,KD033,KS184,#NA,pcs,4306,10000,5,11,65,76,K3-15,D4-4,,
OSC01004,12 MHZ Oscillator,Novatech,KD033,KS184,#NA,pcs,4306,10000,5,3,28,31,K3-16,D4-4,,2019-02-26 02:00:39
OSC01005,14.318 MHZ Oscillator,Novatech,KD033,KS184,#NA,pcs,4306,10000,5,30,60,90,K3-17,D4-4,,
OSC01006,16 MHZ Oscillator,Novatech,KD033,KS184,#NA,pcs,4195,10000,5,3,0,3,K3-18,D4-4,,
OSC01007,20 MHZ Oscillator,Novatech,KD033,KS184,#NA,pcs,4306,10000,5,38,19,57,K3-19,D4-4,,2019-02-26 02:00:49
OTH001,Dryfilm Photoresist,Novatech,KD019,KS196,#NA,mtr,12000,47500,203,1,140,141,#NA,KULKAS,,2019-02-08 05:56:37
OTH002,Blank Mini CD-R,Novatech,KD031,KS006,#NA,pcs,1342,2300,6.4,-31,275,244,#NA,D3-2,,2019-07-30 01:34:46
PB001,Knob Push Button,Duta Sonic,KD014,KS271,#NA,pcs,350,500,1,0,0,0,D2-15,D4-2,,
PB002,Push Button 7mmx7mm,Novatech,KD014,KS271,#NA,pcs,1000,2500,0,9,0,9,D2-16,D4-2,,2019-09-23 09:23:57
PB003,Reset Button,Novatech,KD014,KS271,#NA,pcs,835,2000,0,3,0,3,D2-17,D4-2,,
PB004,Push on 2P Besar Besi,Duta Sonic,KD014,KS271,#NA,pcs,3700,6000,10,0,0,0,,D4-2,,
PB005,Push Button 8.5x8.5mm abu2,Novatech,KD014,KS271,#na,pcs,1200,2500,30,0,10,10,D2-9,,,2019-07-02 04:49:12
PB006,Push Button Switch ON Hijau Bundar,Novatech,KD014,KS271,#NA,pcs ,2250,3200,15,0,0,0,D5-3,,,
PB007,Push Button Switch ON Merah Bundar,Novatech,KD014,KS267,#NA,pcs,2250,3200,15,0,0,0,D5-1,,,
PB008,Push Button Switch ON Kuning Bundar,Novatech,KD014,KS271,#NA,pcs,2250,3200,15,0,0,0,D5-2,,,
PC001,PCB Single Layer Cem1 10cmx20cm,Duta Sonic,KD019,KS190,#NA,pcs,5058,10000,45,3,0,3,L3-4,F5-4,,2019-08-16 07:08:21
PC002,PCB Double Layer Cem1 11cmx16.5cm,Duta Sonic,KD019,KS195,#NA,pcs,2492,6750,50,2,0,2,L3-4,F5-4,,2019-04-30 02:22:37
PC004,20cmx40cm PCB FR4 Double Layer,Novatech,KD019,KS189,#NA,pcs,32500,70000,227,0,0,0,L3-4,F5-4,,
PC005,PCB Prototype Mascot PCB002,Duta Sonic,KD019,KS194,#NA,pcs,5500,8500,25,2,0,2,L3-4,F5-4,,2019-09-23 09:23:56
PC006,Project Board GL No.12,Novatech,KD019,KS198,#NA,pcs,18500,38000,109,2,0,2,L1-1,F5-4,,2019-09-23 07:50:17
PC007,Mini Color Bread Board,Eshinede,KD019,KS198,#NA,pcs,12170,25000,15,0,0,0,L2-3,F5-4,,
PC008,Project Board 700 point,Eshinede,KD019,KS198,#NA,pcs,14198,27500,66,0,0,0,L1-1,F5-4,,
PC009,MB102  830 point breadboard,Eshinede,KD019,KS198,#NA,pcs,20000,45000,86,0,0,0,L1-1,F5-4,,
PC010,Ferrite Chloride,Novatech,KD019,KS190,#NA,pcs,3247,5000,100,-5,10,5,L3-4,F5-4,,2019-07-30 02:30:36
PC015,0.8mm timah solder pancing besar,Novatech,KD019,KS199,#NA,pcs,43600,55000,250,0,0,0,L2-2,D6-1,,
PC016,0.3mm timah solder Dekko,DS Elektronik,KD019,KS199,#NA,pcs,45000,67500,65,1,0,1,L2-3,D6-1,,2019-04-04 02:01:56
PC017,PCB Paper Yellow (isi 5pcs),Novatech,KD019,KS191,#NA,pcs,0,15000,1,0,0,0,L1-4,F5-4,,
PC019,Na2CO3 (per 100gram),Novatech,KD019,KS006,#NA,Bks,3000,3500,100,0,0,0,#NA,PCB,,
PC020,Timah 0.8mm 250gr,DS Elektronik,KD019,KS199,#NA,pcs,54610,80000,260,0,0,0,L2-3,D6-1,,
PC021,Timah Pancing 0.8mm Kecil,DS Elektronik,KD019,KS199,#NA,pcs,13500,23000,45,0,0,0,L2-3,D6-1,,
PC022,Pasta Solder Lotfve,Novatech,KD019,KS192,#NA,pcs,16000,45000,70,0,0,0,L2-3,D6-1,,
PC023,Timah Pasta Solder (50 gram) Tube Cellkit Cell Kit,S001,KD031,KS005,nA,nA,0,75000,0,0,0,0,,,2019-08-19 03:48:49,2019-08-19 03:50:07
PC026,25cmx30cm PCB FR4 Single Layer,Novatech,KD019,KS193,#NA,pcs,54000,75000,185,0,0,0,L3-4,F5-4,,
PC027,Pasta  Solder Kecil,Novatech,KD019,KS192,#N/A,pcs,6000,12000,0,0,0,0,L2-3,D6-1,,
PC032,20cmx30cm PCB FR4 Double Layer,Jupiter Elektronik,KD019,KS189,na,pcs,62500,90000,77,0,0,0,L3-4,F5-4,,
PC033,15cmx40cm PCB FR4 Single Layer,Novatech,KD019,KS193,,pcs,35777,75000,155,0,0,0,L3-4,F5-4,,
PC034,15cmx40cm PCB FR4 Double Layer ,Novatech,KD019,KS189,,pcs,35777,75000,155,0,0,0,L3-4,F5-4,,
PC035,24cmx32cm PCB FR4 Single Layer,Novatech,KD019,KS193,#NA,pcs,54000,80000,155,0,0,0,L3-4,F5-4,,
PC043,Perak Nitrat (100ml),Novatech,KD019,KS190,#NA,pcs,100000,200000,120,0,0,0,#NA,C1-6,,
PC044,PCB Duino CH340,Novatech,KD019,KS197,#NA,pcs,12500,30000,13,0,0,0,ALPHA-A11,ALPHA-A11,,
PC045,SFE AVR USBasp PCB,Novatech,KD019,KS186,#NA,pcs,1000,20000,2,719,0,719,ALPHA-A7,ALPHA-A7,,
PC046,PCB Paper (isi 3ply),Royal ATK,KD019,KS186,,pcs,14000,19000,64,0,0,0,L1-4,F5-4,,
PC047,SFE Atmega16 Minsys PCB,Novatech,KD019,KS186,na,pcs,2316,50000,14,0,0,0,,,,
PC048,Pasta Mini ,Novatech,KD019,KS192,#NA,pcs,1750,4500,4,0,0,0,L2-3,D6-1,,
PC049,15cmx30cm PCB Fiber Single Layer Putih,,KD019,KS193,,pcs,25000,54000,126,0,0,0,L3-4,F5-4,,2019-04-25 05:01:05
PC050,15cmx20cm PCB Fiber Single Layer Putih,,KD019,KS193,,pcs,34000,36000,120,0,0,0,L3-4,F5-4,,
PC051,20cmx30cm PCB Fiber Single Layer Putih,San Eshop,KD019,KS193,na,PCS,45000,72000,132,-1,1,0,,,,2019-03-30 06:48:28
PC052,PCB 1 Channel Relay Module,Novatech,KD019,KS197,#NA,pcs,2576,8000,5,0,0,0,ALPHA-A11,,,
PC053,PCB DMD Connector,Novatech,KD019,KS197,#NA,pcs,1120,4000,2,0,0,0,ALPHA-A3,ALPHA-A3,,
PC054,PCB HUB 08 to 75,Novatech,KD019,KS197,#NA,pcs,2117,8000,4,0,0,0,ALPHA-A4,ALPHA-A4,,
PC055,PCB Current Break Modul,Novatech,KD019,KS197,#NA,pcs,812,3000,2,49,0,49,ALPHA-A3,ALPHA-A3,,
PC056,PCB Bluetooth Controller,Novatech,KD019,KS197,#NA,pcs,13643,30000,25,30,0,30,ALPHA-A6,,,
PC057,PCB AVR Atmeg16 Minsys,Eshinede,KD000,,#NA,pcs,0,0,26,0,0,0,,,,
PC058,PCB AT89S51 Minsys,Novatech,KD019,KS197,#NA,pcs,13624,30000,25,0,0,0,ALPHA-A8,,,
PC059,PCB 8 Channel Relay Module,Novatech,KD019,KS197,#NA,pcs,19708,40000,37,29,0,29,ALPHA-A11,,,
PC060,PCB 4 Channel Relay Module,Novatech,KD019,KS197,#NA,pcs,11078,30000,21,0,0,0,ALPHA-A11,,,
PC061,PCB AVR Atmeg16 Minimum System,Novatech,KD019,KS197,#NA,pcs,14231,30000,70,13,0,13,ALPHA-A5,ALPHA-A5,,
PC062,Timah Kecil Paragon 10M,Novatech,KD019,KS199,#NA,pcs,10250,16000,50,5,0,5,L2-2,D6-1,,2019-09-21 01:54:58
PC063,Timah Besar Paragon,DS Elektronik,KD019,KS199,#NA,pcs,49336,73000,250,0,0,0,,D6-1,,
PC065,PCB Paper Yellow,Novatech,KD019,KS191,#NA,pcs,800,2500,0,0,0,0,,,,
PC066,PCB 7 Segmen Shift Register,Novatech,KD019,KS197,#NA,PCS,6703,0,10,13,0,13,ALPHA-A1,ALPHA-A1,,
PC067,PCB Level Converter 8 Channel,Novatech,KD019,KS197,#NA,pcs,2148,0,10,0,0,0,ALPHA-A4,ALPHA-A4,,
PC068,PCB Level Converter 4 Channel,Novatech,KD019,KS197,#NA,pcs,1179,0,10,0,0,0,ALPHA-A4,ALPHA-A4,,
PC069,PCB LCD Modul,Novatech,KD019,KS197,#NA,pcs,4282,0,10,0,0,0,ALPHA-A7,ALPHA-A7,,
PC070,PCB Button Modul,Novatech,KD019,KS197,#NA,pcs,3616,0,10,17,0,17,ALPHA-A9,ALPHA-A9,,
